TPX,TPY,TPZ,TVX,TVY,TVZ
-0.01653021387505678,0.04141667489027447,1.003475825846074,0.08437424563481563,0.45874208030789665,-0.004192560982798623
-0.015711771625845444,0.0463031685566053,1.0034475621531427,0.08184422492113341,0.48864936663308245,-0.002826369293159172
-0.01491807675579377,0.051485519528788694,1.0034331693917165,0.07936948700516747,0.5182350972183387,-0.0014392761426053672
-0.014148573415264563,0.05695931698059179,1.0034323529671245,0.0769503340529207,0.5473797451803093,-8.164245917333134e-05
-0.013402703731659832,0.06271906369999625,1.003444344489333,0.07458696836047299,0.5759746719404455,0.0011991522208387448
-0.01267990943247338,0.06875829263838457,1.0034679533413073,0.07227942991864506,0.6039228938388319,0.0023608851974231994
-0.011979633899263289,0.07506968737119168,1.003501635343762,0.07002755332100921,0.6311394732807125,0.003368200245462553
-0.011301324596834268,0.08164520440266304,1.0035435793152705,0.06783093024290202,0.6575517031471352,0.004194397150855361
-0.010644435438328482,0.08847619075345278,1.003591794935149,0.0656889158505784,0.6830986350789747,0.004821561987850677
-0.010008429238920917,0.09555349761591317,1.0036442103698722,0.06360061994075633,0.707730686246038,0.0052415434723206795
-0.009392779921645434,0.10286758514553146,1.0036987655447653,0.06156493172754829,0.7314087529618283,0.005455517489308634
-0.008796974417172629,0.11040861720466877,1.0037534984839684,0.05958055044728057,0.7541032059137314,0.005473293920326265
-0.008220514195420418,0.11816654509998542,1.0038066213608388,0.05764602217522105,0.7757927895316643,0.005312287687026078
-0.007662916375762059,0.12613117978357682,1.0038565827488561,0.05575978196583585,0.7964634683591394,0.0049961388017393865
-0.007123714387626032,0.13429225253488156,1.0039021132202786,0.053920198813602674,0.8161072751304712,0.004553047142253725
-0.006602458212531281,0.1426394650210064,1.0039422540282223,0.052125617509475,0.8347212486124873,0.004014080794359589
-0.006098714239112646,0.15116252985684278,1.0039763690355765,0.0503743973418634,0.8523064835836345,0.0034115007354251848
-0.005612064732600753,0.15985120266467087,1.0040041388725829,0.048664950651189365,0.8688672807828091,0.002776983700625303
-0.0051421069727422605,0.1686953069820424,1.0040255378199663,0.046995775985849225,0.8844104317371542,0.0021398947383264
-0.004688452337785408,0.17768475532031971,1.0040408060069268,0.04536546349568518,0.8989448338277288,0.0015268186960350951
-0.0042507250383236675,0.18680956408339397,1.0040503984290239,0.04377272994617412,0.9124808763074235,0.0009592422096952132
-0.003828560982013304,0.1960598680020881,1.004054939491359,0.04221640563103629,0.9250303918694118,0.00045410623348501454
-0.0034216065645803363,0.20542593246530957,1.0040551709321313,0.0406954417432968,0.9366064463221464,2.3144077252909372e-05
-0.0030295174364968706,0.2148981646498804,1.0040518959554294,0.039208912808346555,0.9472232184570821,-0.0003274976701985127
-0.0026519574200313646,0.22446712510435815,1.0040459304242502,0.03775600164655063,0.9568960454477773,-0.0005965531179150302
-0.0022885975197023,0.23412353929363575,1.00403805809235,0.03633599003290641,0.9656414189277576,-0.0007872331900225163
-0.0019391150650583866,0.24385830934810301,1.004028992892653,0.03494824546439135,0.9734770054467252,-0.0009065199697201792
-0.0016031930046533156,0.2536625259744174,1.0040193501740409,0.0335922060405071,0.9804216626314446,-0.0009642718612188251
-0.001280519316076628,0.26352748011602123,1.0040096252078223,0.03226736885766879,0.9864954141603868,-0.0009724966218476533
-0.0009707865877225511,0.27344467440304676,1.0040001831324856,0.030973272835407684,0.991719428702551,-0.0009442075336741515
-0.00067369171901843,0.28340583382966045,1.0039912572061467,0.029709486870412118,0.996115942661365,-0.0008925926338722701
-0.0003889357228189089,0.2934029153763439,1.0039829546817045,0.028475599619952108,0.9997081546683477,-0.0008302524441977445
-0.00011622361394323966,0.30342811634334843,1.0039752695061308,0.027271210887566934,1.0025200967004564,-0.0007685175573747255
0.0001447356410963827,0.31347388118335395,1.0039681001520222,0.026095925503962232,1.0045764840005538,-0.0007169354108518751
0.00039422913524344015,0.3235329067045599,1.0039612709073302,0.024949349414705738,1.0059025521206,-0.000682924469176312
0.0006325400118148649,0.333598145614571,1.0039545551138929,0.023831087657142473,1.0065238910011083,-0.0006715793437420469
0.000859947451012215,0.34366280843893526,1.0039476988841973,0.022740743919735004,1.0064662824364297,-0.0006856229695753182
0.0010767266708860243,0.35372036391424677,1.0039404433786436,0.021677921987380937,1.0057555475311453,-0.0007255505553554604
0.0012831489464220046,0.3637645380189901,1.003932544979087,0.020642227553598007,1.004417410474338,-0.0007898399556534281
0.0014794816536289287,0.3737893118397748,1.0039237923063697,0.019633270720692403,1.0024773820784743,-0.0008752672717164228
0.0016659883438885545,0.38378891848156527,1.00391401909248,0.01865066902596258,0.9999606641790451,-0.0009773213889855475
0.0018429288513330411,0.3937578392615434,1.0039031121559758,0.017694050744448644,0.9968920779978121,-0.001090693650413691
0.0020105593919351986,0.4036907993465414,1.0038910177876197,0.016763054060215755,0.9932960084997962,-0.0012094368356362047
0.0021691327090004237,0.4135827630701532,1.00387774117582,0.015857331706522475,0.9891963723611747,-0.0013276611799889638
0.002318898215983144,0.4234289290430462,1.0038633434242685,0.014976550698272004,0.9846165972893033,-0.0014397751551244319
0.002460102144840742,0.4332247251932859,1.0038479350490785,0.014120392885759756,0.9795796150239742,-0.0015408375190055995
0.0025929876848327037,0.44296580380090167,1.0038316673629137,0.01328855399919619,0.974107860761571,-0.0016267686164810383
0.0027177951077861375,0.45264803658664954,1.0038147221965215,0.012480742295343347,0.9682232785747853,-0.0016945166392466435
0.0028347618745507915,0.4622675098765999,1.0037973005544605,0.011696676676465415,0.9619473289950342,-0.0017421642060946848
0.0029441227143638996,0.47182051980635975,1.0037796114460327,0.010936083981310817,0.9553009929759806,-0.0017689108427861233
0.0030461096774702964,0.48130356755695947,1.0037618611723702,0.010198696310639657,0.9483047750599747,-0.0017750273662513233
0.0031409521600318725,0.4907133545940843,1.0037442435356327,0.009484248256157637,0.9409787037124842,-0.001761763673740278
0.003228876906531415,0.5000467779154917,1.0037269306801524,0.008792474649954255,0.9333423321407355,-0.0017312855480194301
0.003310107956177245,0.5093009249884118,1.0037100695001175,0.008123104964583,0.9254147072920242,-0.0016861180035024786
0.00338486659503478,0.5184730688179052,1.0036937756659268,0.007475863885753527,0.9172143829493415,-0.0016293834190560922
0.003453371268037603,0.5275606627662307,1.003678131385966,0.006850467300282355,0.908759394832547,-0.0015644279960997862
0.0035158374685587937,0.5365613351542148,1.003663185860992,0.006246620052119012,0.9000672387984092,-0.0014945524974202527
0.0035724776280928448,0.545472883818355,1.0036489560732904,0.005664015953405139,0.8911548664140254,-0.0014229787701561408
0.0036235009946803004,0.5542932704664324,1.0036354299369346,0.005102336658745545,0.8820386648077367,-0.0013526136355700362
0.0036691135149679688,0.5630206149127613,1.0036225707364372,0.004561252028766815,0.8727344446328844,-0.0012859200497142799
0.0037095177286413793,0.571653189257178,1.0036103221109607,0.00404042136734103,0.8632574344416635,-0.001224862547648596
0.0037449126541426307,0.580189412022149,1.0035986135918171,0.003539492550125133,0.8536222764971031,-0.0011708519143727811
0.003775493682811069,0.5886278423091308,1.0035873661954002,0.0030581028668438615,0.8438430286981842,-0.0011247396417053985
0.0038014524831740163,0.5969671739980827,1.0035764979371806,0.0025958800362947624,0.8339331688951892,-0.0010868258219574036
0.003822976917698969,0.6052062300594202,1.0035659287530163,0.0021524434524952457,0.8239056061337551,-0.0010569184164252016
0.003840250971350084,0.6133439569964513,1.0035555847867013,0.0017274053651114996,0.8137726937030985,-0.0010343966315012063
0.0038534546938531256,0.6213794194862906,1.0035454015280876,0.0013203722503041535,0.803546248983922,-0.0010183258613559762
0.00386276415159015,0.6293117951664545,1.0035353265476612,0.0009309457737024553,0.7932375680163959,-0.0010074980426362542
0.0038683513925532377,0.637140369665789,1.0035253208822672,0.0005587240963087648,0.7828574499334442,-0.0010005665394117237
0.0038703844209948897,0.6448645318523806,1.0035153594907729,0.00020330284416517996,0.7724162186591634,-0.0009961391494316095
0.003869027181004355,0.652483769301286,1.0035054308603906,-0.00013572399905348667,0.7619237448905478,-0.0009928630382300156
0.0038644395477821984,0.6599976639660711,1.0034955359189386,-0.00045876332221566284,0.7513894664784917,-0.0009894941452146875
0.0038567773255887357,0.6674058880461827,1.0034856864154493,-0.0007662222193462955,0.7408224080111756,-0.0009849503489140804
0.003846192252247574,0.6747082000599748,1.0034759026253441,-0.001058507334116155,0.7302312013792032,-0.0009783790105078161
0.0038328320082164787,0.6819044410776797,1.0034662108739716,-0.0013360244031095621,0.719624101770481,-0.0009691751372453614
0.0038168402292686567,0.6889945310729163,1.003456641209198,-0.0015991778947822303,0.7090089995236692,-0.0009569664773280242
0.003798356523973818,0.6959784654454136,1.00344722470266,-0.0018483705294838624,0.698393437249724,-0.0009416506537928606
0.003777516493572126,0.702856311622066,1.0034379912404292,-0.002084003040169144,0.6877846176652262,-0.0009233462230791964
0.0037544517546630215,0.70962820574022,1.0034289677238286,-0.0023064738909105006,0.6771894118153954,-0.0009023516600701054
0.0037292899658201433,0.7162943494400756,1.0034201763784898,-0.0025161788842878235,0.6666143699855718,-0.0008791345338891208
0.003702154857085104,0.7228550067215503,1.003411633589578,-0.0027135108735039624,0.6560657281474598,-0.0008542788911913826
0.0036731662625043324,0.7293105008744546,1.0034033491017667,-0.002898859458077163,0.6455494152904324,-0.0008284487811404265
0.003642440155532617,0.7356612114412181,1.003395325985157,-0.003072610697171546,0.6350710566763433,-0.0008023116609963854
0.003610088688260149,0.7419075712807476,1.0033875606576221,-0.003235146727246824,0.6246359839529503,-0.0007765327534919439
0.0035762202333156933,0.7480500636771127,1.0033800434926672,-0.0033868454944455256,0.6142492396365153,-0.0007517164954984792
0.0035409394297710715,0.7540892195346901,1.0033727595944781,-0.0035280803544621934,0.6039155857577381,-0.0007283898189203836
0.0035043472322504525,0.7600256146435548,1.0033656898759968,-0.00365921975206191,0.5936395108864765,-0.0007069718481221008
0.003466540963454857,0.7658598670378228,1.003358812197245,-0.0037806268795595862,0.58342523942681,-0.0006877678751647323
0.0034276143700964407,0.7715926344351974,1.0033521026497776,-0.003892659335841646,0.5732767397374541,-0.0006709547467300986
0.0033876576816449636,0.7772246117777176,1.0033455367941526,-0.003995668845147713,0.563197734252028,-0.0006565855624892248
0.0033467576719499073,0.7827565288882433,1.0033390906617488,-0.00409000096950562,0.5531917110525755,-0.0006446132403991065
0.0033049977233838043,0.7881891482052278,1.0033327418968758,-0.004175994856610276,0.5432619316984497,-0.0006348764872836146
0.0032624578934255135,0.7935232626422394,1.0033264705216065,-0.004253982995829107,0.5334114437011577,-0.0006271375269346589
0.0032192149833837522,0.7987596935589169,1.003320259428302,-0.004324291004176129,0.5236430916677535,-0.0006211093304494741
0.003175342608960304,0.8038992888207531,1.003314094823759,-0.00438723744234484,0.5139595261836367,-0.0006164604542840209
0.0031309112720513768,0.8089429209595987,1.0033079664649733,-0.004443133690892715,0.5043632138845606,-0.0006128358785697065
0.0030859884340940238,0.8138914854521607,1.0033018674604701,-0.004492283795735337,0.49485644925620753,-0.000609900450303505
0.0030406385900741376,0.8187458990610971,1.0032957941880887,-0.004534984401988617,0.48544136089362966,-0.0006073272381502898
0.002994923343386933,0.8235070982799518,1.003289745852404,-0.004571524668720442,0.4761199218854696,-0.0006048335684819529
0.0029489014808223592,0.828176037840345,1.0032837241103278,-0.004602186256457369,0.4668939560393064,-0.0006021742076182056
0.002902629047934278,0.8327536893117485,1.0032777323765174,-0.00462724328880814,0.4577651471403461,-0.0005991733810586637
0.002856159424441396,0.8372410397461673,1.0032717753118137,-0.004646962349288219,0.44873504344188175,-0.0005957064703576754
0.002809543399434691,0.8416390903910097,1.0032658582169485,-0.004661602500670565,0.43980506448424983,-0.0005917094865249945
0.002762829246804411,0.8459488554449238,1.0032599865749843,-0.004671415263027936,0.4309765053914184,-0.0005871641964058647
0.002716062800464636,0.8501713608806533,1.0032541654412133,-0.004676644633977548,0.4222505435729441,-0.0005821133770919089
0.002669287529021593,0.8543076432984112,1.0032483990719832,-0.004677527144304338,0.4136282417757944,-0.0005766369229996751
0.0026225446097779726,0.8583587488095824,1.0032426907884306,-0.0046742919243620475,0.4051105511171108,-0.0005708283552551437
0.0025758730017833944,0.8623257320174876,1.0032370422295354,-0.004667160799457788,0.39669832079052536,-0.0005648558895199837
0.0025293095191153236,0.8662096549444903,1.0032314538288358,-0.0046563482668071175,0.38839229270027076,-0.0005588400699556089
0.0024828889029791267,0.8700115860581975,1.003225924661479,-0.004642061613619729,0.3801931113707143,-0.0005529167356769762
0.002436643893516234,0.8737325993229893,1.003220452489825,-0.004624500946289226,0.3721013264791818,-0.0005472171654145354
0.002390605300393488,0.8773737732870354,1.0032150338688242,-0.004603859312274581,0.36411739640461205,-0.0005418621000891197
0.0023448020724581684,0.8809361901958762,1.003209664436584,-0.004580322793531924,0.3562416908840764,-0.0005369432239987796
0.0022992613662104317,0.8844209351610687,1.0032043390017078,-0.0045540706247736516,0.34847449651924656,-0.0005325434876125752
0.0022540086134014126,0.8878290953308555,1.0031990520839873,-0.00452527528090195,0.3408160169786877,-0.0005286917720416574
0.002209067587506597,0.89116175913639,1.0031937979738923,-0.004494102589481571,0.3332663805534508,-0.0005254110094843883
0.0021644604686256066,0.8944200155536562,1.003188571034717,-0.004460711888099074,0.32582564172662865,-0.0005226939175427745
0.0021202079072092203,0.8976049533983957,1.003183366013905,-0.004425256141638639,0.3184937844739518,-0.0005205020812097086
0.0020763290863782245,0.9007176606669874,1.0031781781766052,-0.004387882083099613,0.31127072685917534,-0.0005187837299740203
0.002032841783196762,0.9037592239072728,1.003173003454891,-0.004348730318146253,0.30415632402852666,-0.0005174721714360044
0.0019897624282349063,0.9067307276260831,1.0031678385166827,-0.004307935496185548,0.29715037188102356,-0.0005164938208216683
0.0019471061637450836,0.9096332537253929,1.0031626808193708,-0.004265626448982306,0.2902526099309771,-0.0005157697311736148
0.00190488690059323,0.9124678809683143,1.0031575286234413,-0.004221926315185363,0.28346272429214525,-0.0005152195929341767
0.0018631173733370428,0.9152356844710855,1.0031523810102438,-0.004176952725618731,0.276780350277128,-0.0005147613197496782
0.0018218091936819023,0.9179377352303567,1.0031472377378123,-0.004130817965514065,0.27020507592711873,-0.0005143272431727456
0.0017809729026129276,0.9205750996645045,1.0031420992524205,-0.004083629106897482,0.26373644341476654,-0.000513848539179873
0.0017406180210373283,0.9231488392015726,1.0031369663333702,-0.004035488157559934,0.2573739537068165,-0.0005132919050325425
0.0017007530988697069,0.925660009866394,1.003131840099785,-0.003986492216762165,0.2511170664821333,-0.0005126233585075208
0.0016613857627531888,0.9281096618901575,1.0031267219700655,-0.0039367336116518156,0.24496520237635344,-0.0005118129719624571
0.0016225227620634717,0.9304988393556014,1.0031216133834344,-0.003886300068971723,0.23891774654439607,-0.0005108586631115109
0.0015841700133541509,0.9328285798400578,1.0031165158572586,-0.003835274870932069,0.23297404844564373,-0.0005097526175819674
0.0015463326429974358,0.9350999141067716,1.0031114305499154,-0.0037837370356715166,0.22713342667136993,-0.0005085307343360959
0.0015090150286789557,0.937313865770088,1.0031063585552031,-0.003731761431848002,0.22139516633164935,-0.0005071994712009583
0.0014722208394238098,0.9394714510103369,1.0031013006693734,-0.0036794189255145836,0.21575852402488083,-0.0005057885829700879
0.0014359530745415325,0.9415736782926415,1.0030962573484818,-0.003626776488227749,0.21022272823045102,-0.0005043320891682393
0.0014002141011193294,0.9436215480993059,1.0030912287072429,-0.003573897342220294,0.20478698066644813,-0.0005028641239091173
0.0013650056899675448,0.9456160526724485,1.0030862146297435,-0.0035208411151784738,0.19945045731427152,-0.0005014077499399024
0.0013303290498609724,0.9475581757833625,1.0030812146637524,-0.0034676640106572256,0.19421231109141218,-0.0004999965991072941
0.0012961848609647627,0.9494488925027383,1.003076228155782,-0.003414418889620955,0.18907167193758806,-0.0004986507970656518
0.0012625733068298032,0.951289168989013,1.0030712543256595,-0.00336115541349594,0.184027648627466,-0.0004973830122250518
0.0012625733068298032,0.951289168989013,1.0030712543256595,-0.00336115541349594,0.184027648627466,-0.0004973830122250518
0.001229494104424922,0.9530799623296279,1.0030662915505255,-0.003307920240488124,0.17907933406149074,-0.000496277513387236
0.0011969441967963701,0.9548189247494735,1.0030611721096259,-0.003254990762855182,0.17389624198456033,-0.0005119440899599562
0.0011649173599458658,0.956499541441176,1.003055510029626,-0.0032026836850504318,0.16806166917024457,-0.0005662079999822418
0.0011334046301567763,0.9581113674827143,1.0030486813093709,-0.003151272978908934,0.161182604153842,-0.0006828720254998511
0.0011023950143163133,0.9596407046113332,1.0030398115855554,-0.0031009615840462976,0.1529337128618815,-0.0008869723815595526
0.001071876248974354,0.9610713972063504,1.0030277995022434,-0.0030518765341959195,0.14306925950170524,-0.001201208331223616
0.0010418354953436277,0.9623855999622518,1.0030113699206824,-0.0030040753630726034,0.1314202755901367,-0.0016429581561052148
0.0010122599349262351,0.9635644535943145,1.0029891663158321,-0.0029575560417392658,0.1178853632062678,-0.0022203604850328483
0.0009831372506829248,0.9645886493080299,1.0029598669826094,-0.002912268424331026,0.10241957137153868,-0.0029299333222764226
0.0009544559957380145,0.9654388843024925,1.0029223082215273,-0.002868125494491023,0.08502349944624815,-0.0037558761082304923
0.0009262058655002273,0.9660962174921192,1.0028756149010731,-0.0028250130237787285,0.06573331896267862,-0.004669332045418469
0.0008983778744505349,0.9665423453504901,1.0028193022653218,-0.002782799104969244,0.04461278583710039,-0.005631263575129374
0.000870964456793991,0.9667598125281934,1.002753352444841,-0.0027413417656543962,0.02174671777033542,-0.006594982048080785
0.0008439595033223723,0.9667321744883163,1.002678256004164,-0.002700495347161858,-0.002763803987710294,-0.007509644067701564
0.0008173583730762023,0.9664441488511547,1.0025950277137357,-0.002660113024617,-0.028802563716156065,-0.008322829042855069
0.0007911578473478861,0.9658817339411391,1.0025051728942724,-0.0026200525728316123,-0.056241491001569714,-0.008985481946328524
0.0007653560483373435,0.9650322934338015,1.0024106361012994,-0.0025801799010542574,-0.0849440507337523,-0.009453679297280833
0.0007399523254316368,0.963884630522755,1.0023137070109636,-0.0025403722905706742,-0.11476629110465589,-0.009692909033603763
0.0007149471237980496,0.9624290479709313,1.0022169110187846,-0.002500520163358719,-0.14555825518237306,-0.009679599217910959
0.000690341841515925,0.9606573940917741,1.0021228915390794,-0.0024605282282124524,-0.17716538791573003,-0.009401947970513564
0.0006661386752032598,0.9585630973021458,1.0020342801753164,-0.0024203166312665274,-0.2094296789628308,-0.008861136376309324
0.0006423404632895462,0.9561411840072754,1.001953573469875,-0.002379821191371351,-0.24219132948705083,-0.008070670544116114
0.0006189505287865647,0.9533882795858902,1.0018830180032445,-0.002338993450298155,-0.2752904421385094,-0.00705554666302745
0.0005959725261919996,0.9503025907086432,1.0018245105878472,-0.002297800259456504,-0.30856888772469737,-0.005850741539751977
0.0005734102962247499,0.9468838681490938,1.0017795182044895,-0.002256222996724965,-0.34187225595495174,-0.00449923833575867
0.000551267731574644,0.94313335001693,1.0017490212243967,-0.0022142564650106007,-0.37505181321638237,-0.003049698009273431
0.0005295486564361254,0.9390536863885323,1.0017334817351542,-0.002171907513851854,-0.40796636283977217,-0.0015539489242445883
0.0005082567219113973,0.9346488469882247,1.0017328380788753,-0.0021291934524728193,-0.4404839400307494,-6.436562789659261e-05
0.0004873953181076757,0.9299240148539915,1.0017465239378884,-0.002086140380372169,-0.47248321342332555,0.0013685859013118134
0.00046696750415249654,0.9248854689073097,1.0017735110026122,-0.0020427813955179166,-0.5038545946681765,0.002698706472362093
0.0004469759545708994,0.9195404599107512,1.0018123696121108,-0.0019991549581597204,-0.5345008996558567,0.0038858609498567133
0.0004274229251661348,0.9138970810450503,1.0018613517896795,-0.001955302940476456,-0.5643378865700794,0.004898217756850195
0.0004083102290577738,0.9079641422356083,1.0019184747547203,-0.0019112696108360967,-0.593293880944205,0.0057122965040713024
0.00038963922901933486,0.9017510455936332,1.0019816197865525,-0.0018671000038438875,-0.6213096641975122,0.006314503183246483
0.00037141083750111574,0.8952676697472438,1.0020486256675225,-0.0018228391518219167,-0.6483375846389465,0.006700588096991688
0.00035362552549856956,0.8885242625196198,1.0021173816975506,-0.00177853120025462,-0.6743407227624103,0.0068756030028314825
0.0003362833351984271,0.8815313451012886,1.0021859109373703,-0.0017342190300142471,-0.6992917418331226,0.006852923981970965
0.0003193838945304792,0.8742996283045891,1.0022524412237481,-0.0016899440667947868,-0.7231716796699641,0.006653028637790451
0.000302926431237877,0.8668399410908046,1.0023154614078567,-0.0016457463292602207,-0.7459687213784485,0.006302018410853438
0.0002869097850143875,0.8591631711921509,1.0023737602838825,-0.0016016646223489498,-0.767676989865367,0.005829887602577338
0.0002713324163456433,0.8512802167586951,1.0024264481391927,-0.0015577368668744157,-0.7882954433455733,0.005268785531004254
0.00025619241207065595,0.8432019478346798,1.0024729608905134,-0.0015140004274987358,-0.8078268924015208,0.004651275132059218
0.0002414874865039108,0.8349391761278689,1.0025130480564486,-0.0014704925566745128,-0.8262771706810972,0.00400871659351309
0.00022721497941043366,0.8265026315843841,1.0025467458395187,-0.0014272507093477118,-0.8436544543484947,0.003369778307027155
0.00021337184945911477,0.8179029434591077,1.0025743414676924,-0.0013843129951318905,-0.8599688125276304,0.0027595628173753125
0.0001999546741863766,0.8091506257109754,1.0025963250781391,-0.001341717527273815,-0.8752317748132394,0.0021983610446891077
0.0001869596485123803,0.8002560637690647,1.0026133413284701,-0.0012995025673996322,-0.8894561941910772,0.0017016250330959635
0.0001743825783850167,0.7912295036929083,1.002626132038408,-0.0012577070127363578,-0.9026560076156227,0.0012790709937868503
0.0001622188803555768,0.7820810407210798,1.0026354861201527,-0.001216369802943991,-0.9148462971828526,0.0009354081744595375
0.0001504635839117777,0.7728206081002303,1.0026421911837633,-0.0011755296443799086,-0.9260432620849517,0.0006705063610703589
0.00013911133781804923,0.7634579655715102,1.0026469913959275,-0.0011352246093728462,-0.9362642528720164,0.00048002121642018144
0.00012815642061915397,0.7540026875534146,1.0026505526871303,-0.0010954917198895274,-0.9455278018095603,0.00035612912029816526
0.00011759275605266987,0.7444641510611719,1.0026534372761051,-0.0010563664566484096,-0.9538536492242609,0.0002884588974978986
0.00010741393196935797,0.7348515237619341,1.0026560866969234,-0.0010178824083311904,-0.9612627299237895,0.0002649420818105364
9.761322310058212e-05,0.7251737523454623,1.002658814574516,-0.0009800708868775848,-0.9677771416471719,0.0002727877592792798
8.818361680539385e-05,0.71543955167943,1.002661807377553,-0.0009429606295188271,-0.9734200666032318,0.00029928030370306126
7.911784135157101e-05,0.7056573950021819,1.0026651328562868,-0.0009065775453822847,-0.9782156677248006,0.0003325478733895025
7.040839559436759e-05,0.6958355054672575,1.002668754373222,-0.0008709445757203408,-0.9821889534924446,0.00036215169354119345
6.204757913350718e-05,0.6859818492356694,1.0026725497388669,-0.0008360816460860399,-0.9853656231588048,0.0003795365644666058
5.4027522164647393e-05,0.6761041302282541,1.0026763329304047,-0.0008020056968859781,-0.9877719007415238,0.0003783191537868176
4.634021451414028e-05,0.6662097865745692,1.0026798771941765,-0.0007687307650507112,-0.9894343653684912,0.0003544263771962506
3.897753330568178e-05,0.6563059887277883,1.0026829376609427,-0.0007362681208458498,-0.9903797846780962,0.00030604667662059997
3.1931268918985567e-05,0.6463996391134729,1.0026852724984692,-0.0007046264386696211,-0.9906349614315566,0.00023348375265561582
2.5193148588835315e-05,0.6364973731550686,1.0026866613981391,-0.0006738120330150249,-0.9902265958404373,0.00013888996699059383
1.8754857805228878e-05,0.6266055614747216,1.0026869206160476,-0.0006438290783606436,-0.9891811680346962,2.5921790863377023e-05
1.260805982267869e-05,0.6167303130519995,1.0026859141454105,-0.0006146797982550191,-0.9875248422722085,-0.00010064706371829452
6.7444123500668846e-06,0.6068774791200521,1.0026835605877342,-0.0005863647472611805,-0.9852833931947385,-0.00023535576765156176
1.1555825992189916e-06,0.5970526575916427,1.002679835982062,-0.0005588829750847893,-0.9824821528409342,-0.00037246056724084015
-4.16673990582666e-06,0.5872611978123551,1.002674770932539,-0.0005322322505045651,-0.9791459779287701,-0.0005065049523119256
-9.230830216491925e-06,0.5775082055722102,1.0026684500742808,-0.0005064090310665265,-0.975299224014486,-0.0006320858258304304
-1.4044917517343675e-05,0.5677985481578819,1.0026610032822676,-0.00048140873008517483,-0.9709657414328219,-0.000744679201312728
-1.8617175095456825e-05,0.5581368594291826,1.0026525962471435,-0.0004572257578113147,-0.9661688728699296,-0.0008407035124152755
-2.295571107677749e-05,0.548527544877622,1.0026434202324261,-0.00043385359813206655,-0.9609314551560462,-0.0009176014717365579
-2.706855943023216e-05,0.5389747866377191,1.002633681125225,-0.0004112848353454672,-0.9552758239902921,-0.0009739107201063404
-3.09636707812309e-05,0.529482548449329,1.0026235884710988,-0.00038951113509987404,-0.949223818839019,-0.0010092654126294266
-3.464890362350329e-05,0.5200545806211782,1.002613345597056,-0.0003685232842272388,-0.9427967828150767,-0.001024287404253207
-3.813201540039872e-05,0.5106944250033659,1.002603140699803,-0.0003483111776895432,-0.9360155617812214,-0.0010204897252815966
-4.142065383878439e-05,0.5014054200270727,1.0025931397152914,-0.0003288638438385664,-0.9289004976293151,-0.0010000984511705795
-4.452234768994699e-05,0.49219070593540093,1.0025834826583124,-0.00031016938511626007,-0.9214714091671687,-0.0009657056978813383
-4.7444498895424635e-05,0.4830532298383945,1.0025742765156043,-0.0002922151205477653,-0.9137476097006432,-0.0009206142708380576
-5.0194374057139945e-05,0.473995751237946,1.0025655959801365,-0.00027498751617153116,-0.9057478600448425,-0.0008680535467898247
-5.277909632619334e-05,0.46502084757181594,1.0025574838878155,-0.00025847222690533896,-0.8974903666130085,-0.00081120923209558
-5.520563781864565e-05,0.4561309198865581,1.0025499530788835,-0.00024265414924523143,-0.8889927685257921,-0.0007530808932087259
-5.748081245570457e-05,0.44732819866313644,1.0025429899516256,-0.00022751746370589275,-0.8802721223421615,-0.0006963127257805202
-5.961126934781342e-05,0.43861474972857295,1.002536558875561,-0.00021304568921088414,-0.8713448934563506,-0.0006431076064732236
-6.160348717132303e-05,0.4299924802132611,1.0025306069946756,-0.00019922178235096116,-0.8622269515311853,-0.0005951880885383173
-6.346376905868044e-05,0.4214631445575967,1.0025250697004027,-0.00018602818873574088,-0.8529335655664327,-0.000553729427293499
-6.519823843797806e-05,0.4130283504928579,1.0025198760011294,-0.00017344693792976034,-0.8434794064738762,-0.000519369927352228
-6.681283555838534e-05,0.4046895649297304,1.002514953297649,-0.00016145971204072903,-0.83387855631275,-0.0004922703480248114
-6.831331479340005e-05,0.39644811977500727,1.0025102319681878,-0.00015004792350147293,-0.824144515472319,-0.0004721329461178464
-6.970524262705377e-05,0.38830521759277503,1.0025056490581163,-0.00013919278336537198,-0.8142902182232281,-0.0004582910071363769
-7.099399660524358e-05,0.3802619370949796,1.0025011511166273,-0.00012887539781897977,-0.8043280497795469,-0.00044979414889898634
-7.218476475029167e-05,0.37231923844432735,1.0024966961513333,-0.0001190768145048103,-0.7942698650652176,-0.00044549652939931115
-7.32825455793031e-05,0.36447796834718305,1.002492254596758,-0.00010977808290114289,-0.7841270097144271,-0.00044415545752491466
-7.429214851195694e-05,0.3567388649523654,1.00248780960055,-0.00010096029326538361,-0.7739103394817684,-0.0004444996207977797
-7.521819498217886e-05,0.34910256252906935,1.0024833564273554,-9.260464702219365e-05,-0.76363024232961,-0.0004453173194535478
-7.60651202150948e-05,0.3415695959406957,1.0024789011719286,-8.469252329159182e-05,-0.75329665883737,-0.00044552554269453645
-7.683717548004966e-05,0.3341404049268888,1.0024744590004282,-7.720552649548607e-05,-0.7429191013806933,-0.0004442171500539866
-7.753843031865776e-05,0.3268153382177501,1.0024700520947563,-7.012548386080967e-05,-0.7325066709138721,-0.00044069056719713137
-7.817277522754299e-05,0.31959465746205706,1.002465707174513,-6.343449088852421e-05,-0.7220680755693054,-0.0004344920243218531
