TPX,TPY,TPZ,TVX,TVY,TVZ
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.000000000933357,0.0,0.0,9.333568047470678e-08
-1.3422535637774395e-06,-1.647810599623691e-26,1.0000000010025842,-0.00013422535637774393,-1.647810599623691e-24,6.922742707231303e-09
-7.200802130176898e-06,-1.5521602557047073e-25,0.99999999075846,-0.0005858548566399457,-1.387379195742338e-23,-1.024412412528808e-06
-2.2677211644786593e-05,-6.29329246529947e-25,0.9999999349485245,-0.0015476409514609693,-4.741132209594762e-23,-5.5809935596571456e-06
-5.471811936833778e-05,-1.742541876957871e-24,0.9999997505871645,-0.003204090772355119,-1.113212630427924e-22,-1.843613598638094e-05
-0.00011195567807742584,-3.881355383639818e-24,0.999999278265054,-0.005723755870908804,-2.138813506681947e-22,-4.723221104568014e-05
-0.00020451870855200236,-7.505776412278614e-24,0.9999982650867809,-0.00925630304745765,-3.624421028638795e-22,-0.00010131782731107256
-0.0003438368765885674,-1.2999341968258293e-23,0.9999963513870385,-0.013931816803656499,-5.493565555979679e-22,-0.000191369974239533
-0.0005424489127370788,-2.0419142312624764e-23,0.9999930711893679,-0.01986120361485114,-7.41980034436647e-22,-0.00032801976705547744
-0.0008138198146030554,-2.9533814296707354e-23,0.9999878599288001,-0.027137090186597653,-9.114671984082591e-22,-0.0005211260567641255
-0.0011721701201873474,-3.9846615929535634e-23,0.9999800775184196,-0.03583503055842921,-1.0312801632828274e-21,-0.0007782410380551244
-0.0016323179555894735,-5.057876925741275e-23,0.9999690375204113,-0.0460147835402126,-1.073215332787712e-21,-0.0011039998008243593
-0.002209534822548942,-6.066218427875385e-23,0.9999540474186248,-0.05772168669594682,-1.0083415021341104e-21,-0.0014990101786508294
-0.0029194138671225812,-6.87405472651402e-23,0.9999344477875505,-0.07098790445736392,-8.0783629863863495e-22,-0.001959963107432405
-0.0037777503917121634,-7.317784629327911e-23,0.9999096536747705,-0.08583365245895822,-4.437299028138904e-22,-0.0024794112779942903
-0.0048004333278612666,-7.20734982153233e-23,0.9998791941085425,-0.10226829361491038,1.1043480779558107e-22,-0.0030459566227900386
-0.006003346121999871,-6.328336337292202e-23,0.99984274662934,-0.12029127941386045,8.79013484240128e-22,-0.00364474792024413
-0.007402275353983938,-4.444605867377754e-23,0.999800164602771,-0.1398929231984067,1.8837304699144484e-21,-0.004258202656900427
-0.009012825611735154,-1.3104228448872376e-23,0.9997514968030206,-0.16105502577512157,3.1341830224905164e-21,-0.004866779975051187
-0.010850338799318446,3.3233627708150254e-23,0.9996969970955056,-0.1837513187583292,4.633785615702263e-21,-0.005449970751500027
-0.012929816741639677,9.706331311827404e-23,0.999637125122748,-0.20794779423212326,6.38296854101238e-21,-0.0059871972757664475
-0.015265845821636603,1.808537279038713e-22,0.9995725374903492,-0.23360290799969266,8.379041478559722e-21,-0.006458763239879001
-0.017872523094133525,2.870862714457126e-22,0.9995040710029364,-0.2606677272496921,1.0623254354184129e-20,-0.006846648741293917
-0.02076338333262991,4.1824332496426934e-22,0.9994327184302789,-0.28908602384963855,1.311570535185567e-20,-0.007135257265734775
-0.02395132717353531,5.767582708514748e-22,0.9993595988406998,-0.31879438409054006,1.5851494588720544e-20,-0.007311958957902456
-0.02744855051574255,7.650127725884739e-22,0.9992859234501865,-0.34972233422072396,1.8825450173699904e-20,-0.007367539051325136
-0.03126647603964425,9.853043075668255e-22,0.9992129593818977,-0.3817925523901696,2.2029153497835146e-20,-0.007296406828893733
-0.03541568749220503,1.239771658452099e-21,0.9991419922303519,-0.4149211452560775,2.5446735088527363e-20,-0.00709671515458162
-0.039905867873034545,1.5303182695427286e-21,0.9990742893070583,-0.4490180380829516,2.9054661109062976e-20,-0.006770292329370115
-0.044745742527860524,1.8585250904824895e-21,0.9990110646362147,-0.4839874654825974,3.2820682093976094e-20,-0.006322467084366179
-0.049943028265532666,2.2255466631361207e-21,0.9989534469209447,-0.5197285737672138,3.670215726536315e-20,-0.005761771527005988
-0.05550438956339325,2.632038792471311e-21,0.9989024515157632,-0.5561361297860584,4.0649212933519044e-20,-0.005099540518159465
-0.06143540182147761,3.078061751963045e-21,0.9988589546073858,-0.5931012258084353,4.4602295949173365e-20,-0.00434969083773693
-0.06774052690288859,3.563113498620992e-21,0.9988236819600296,-0.6305125081410984,4.8505174665794696e-20,-0.003527264735623172
-0.07442309170153596,4.086163134300885e-21,0.9987971867454595,-0.6682564798647367,5.230496356798928e-20,-0.0026495214570208137
-0.08148528206211042,4.645580594744727e-21,0.9987798480858359,-0.7062190360574466,5.594174604438419e-20,-0.001733865962351291
-0.08892814210111447,5.239053173775081e-21,0.9987718641311354,-0.7442860039004043,5.934725790303539e-20,-0.0007983954700448015
-0.0967515839862789,5.86366038305727e-21,0.9987732530416076,-0.7823441885164443,6.246072092821899e-20,0.00013889104721179777
-0.10495441061657496,6.515868076419846e-21,0.9987838685498629,-0.8202826630296053,6.522076933625763e-20,0.0010615508255408914
-0.11353434009594912,7.191386418564173e-21,0.9988034030655177,-0.8579929479374157,6.755183421443274e-20,0.001953451565483433
-0.12248804178619765,7.885263034091508e-21,0.9988314044993034,-0.895370169024854,6.93876615527336e-20,0.0028001433785754815
-0.1318111784853092,8.591870806724464e-21,0.9988672946764978,-0.9323136699111548,7.066077726329576e-20,0.003589017719438703
-0.14149845277251955,9.304900417680409e-21,0.9989103861294772,-0.9687274287210313,7.13029610955945e-20,0.004309145297953178
-0.15154365965412403,1.0017145877699224e-20,0.99895990484187,-1.0045206881604476,7.122454600188162e-20,0.004951871239270791
-0.1619397421292204,1.0720640419979812e-20,0.9990150123314732,-1.0396082475096393,7.034945422805864e-20,0.00551074896031325
-0.1726788491949709,1.1406895228068571e-20,0.9990748278463584,-1.0739107065750493,6.862548080887598e-20,0.00598155148851367
-0.18375239512109054,1.2067002141397868e-20,0.9991384496026359,-1.1073545926119635,6.601069133292962e-20,0.0063621756277458235
-0.19515111941095448,1.2691474579413047e-20,0.9992049753384609,-1.1398724289863962,6.244724380151788e-20,0.006652573582504064
-0.20686514636648756,1.3270276054794132e-20,0.9992735209697547,-1.1714026955533088,5.788014753810858e-20,0.006854563129378825
-0.21888404366646358,1.3793170132242824e-20,0.9993432371470348,-1.201889729997602,5.228940774486934e-20,0.006971617727993443
-0.2311968793526174,1.4249874706645386e-20,0.9994133232839728,-1.2312835686153836,4.5670457440255875e-20,0.007008613693814973
-0.2437922768124836,1.462987373806491e-20,0.9994830388148899,-1.2595397459866229,3.7999903141952704e-20,0.006971553091706819
-0.2566584668379557,1.4922092112887045e-20,0.9995517095602484,-1.2866190025472029,2.9221837482213633e-20,0.006867074535864244
-0.26978333958656553,1.511480720457803e-20,0.9996187390677036,-1.3124872748609828,1.927150916909837e-20,0.006702950745511848
-0.283154490557353,1.519555076048764e-20,0.9996836058559952,-1.3371150970787449,8.074355590960889e-21,0.006486678829174671
-0.2967592671621345,1.5151839669600998e-20,0.9997458688014909,-1.3604776604781574,-4.371109088664476e-21,0.006226294549569926
-0.3105848103348754,1.4970468556310042e-20,0.999805161435616,-1.3825543172740833,-1.8137111329095805e-20,0.00592926341252867
-0.32461809532730346,1.463785041237889e-20,0.9998611897680589,-1.4033284992428117,-3.32618143931155e-20,0.005602833244297766
-0.33884596987793303,1.4140042747353617e-20,0.99991372705753,-1.4227874550629558,-4.978076650252756e-20,0.005253728947114331
-0.35325519037999387,1.3462774981231907e-20,0.9999626076135526,-1.440922050206089,-6.772677661217116e-20,0.004888055602262015
-0.36783245616868554,1.2591477007345388e-20,1.0000077198126767,-1.4577265788691718,-8.712979738865196e-20,0.004511219912406881
-0.38256444209808227,1.1510814214410288e-20,1.000048998975632,-1.4731985929396698,-1.0806627929351005e-19,0.004127916295555364
-0.39743782951310536,1.0205597154758015e-20,1.0000864203745468,-1.4873387415023074,-1.3052170596522727e-19,0.0037421398914921893
-0.41243933568031155,8.660428045215256e-21,1.0001199924528055,-1.5001506167206173,-1.545169109542759e-19,0.0033572078258926434
-0.4275557417922714,6.859732770512336e-21,1.0001497508169348,-1.5116406111959901,-1.800695274702922e-19,0.0029758364129283347
-0.44277391959367485,4.787793196528377e-21,1.0001757532065407,-1.5218177801403474,-2.071939573983959e-19,0.0026002389606069303
-0.4580808565741028,2.4287797605384155e-21,1.0001980749995845,-1.5306936980427919,-2.35901343598996e-19,0.002232179304360946
-0.47346367984802806,-2.3375610939845697e-22,1.000216806011156,-1.5382823273925275,-2.662535869936872e-19,0.0018731011571655846
-0.4889096786684326,-3.2169623413891653e-21,1.0002320482021942,-1.5445998820404538,-2.9832062319907083e-19,0.0015242191038016234
-0.5044063253973735,-6.537662001611619e-21,1.0002439124121891,-1.549664672894092,-3.3206996602224535e-19,0.0011864209994724407
-0.5199412957541661,-1.0212757040809252e-20,1.000252522472524,-1.553497035679258,-3.6750950391976313e-19,0.0008610060334882214
-0.5355024867124335,-1.4259740528110336e-20,1.0002580087808095,-1.5561190958267428,-4.046983487301086e-19,0.0005486308285426304
-0.5510780338800177,-1.8696204331852824e-20,1.0002605115241896,-1.557554716758435,-4.436463803742486e-19,0.00025027433800607125
-0.5666563273827298,-2.354034800079242e-20,1.0002601830684492,-1.5578293502711995,-4.844143668939594e-19,-3.28455740467402e-05
-0.5822260261488833,-2.8810469792046284e-20,1.0002571831102522,-1.5569698766153603,-5.270121791253861e-19,-0.0002999958196972279
-0.5977760713808832,-3.452546500776073e-20,1.0002516813832467,-1.555004523199981,-5.714995215714446e-19,-0.0005501727005626483
-0.6132956987157908,-4.0703760074382596e-20,1.000243857537071,-1.5519627334907669,-6.178295066621861e-19,-0.0007823846175630399
-0.6287744492835147,-4.736371904125968e-20,1.0002339007176797,-1.5478750567723782,-6.659958966877088e-19,-0.0009956819391263787
-0.64420217970921,-5.452305084857488e-20,1.0002220087591698,-1.5427730425695256,-7.159331807315194e-19,-0.0011891958509977932
-0.6595690711137941,-6.219868822113188e-20,1.0002083871894283,-1.5366891404584044,-7.67563737255701e-19,-0.001362156974130778
-0.6748656371521798,-7.0406678774259e-20,1.0001932473982924,-1.5296566038385628,-8.207990553127111e-19,-0.0015139791135840197
-0.6900827311483545,-7.916261139426245e-20,1.000176804915085,-1.521709399617471,-8.75593262000345e-19,-0.0016442483207519524
-0.7052115523280807,-8.848107301610812e-20,1.0001592773596366,-1.512882117972615,-9.318461621845676e-19,-0.00175275554485296
-0.7202436512058196,-9.837607915595415e-20,1.000140881843099,-1.5032098877738798,-9.895006139846035e-19,-0.0018395516537436495
-0.7351709341236651,-1.0886155635734485e-19,1.0001218326665011,-1.4927282917845552,-1.0485477201390714e-18,-0.0019049176598043456
-0.7499856669591848,-1.1995087711627224e-19,1.0001023387940826,-1.4814732835519635,-1.1089320758927402e-18,-0.0019493872418408047
-0.7646804779883744,-1.3165683750193146e-19,1.0000826014974948,-1.4694811029189503,-1.1705960385659203e-18,-0.001973729658787297
-0.7792483599275598,-1.4399163642420078e-19,1.0000628122237383,-1.4567881939185532,-1.2334798922269338e-18,-0.0019789273756704766
-0.7936826713125184,-1.569668556080801e-19,1.0000431488658759,-1.443431138495848,-1.2975219183879342e-18,-0.0019663357862303417
-0.8079771365391503,-1.705934444612122e-19,1.0000237776196501,-1.429446522663191,-1.3626588853132088e-18,-0.0019371246225962915
-0.8221258455562749,-1.8488081898823718e-19,1.0000048500606646,-1.4148709017124563,-1.4287374527024945e-18,-0.0018927558985666116
-0.8361232527507568,-1.9983767319424773e-19,0.9999865006985438,-1.3997407194481872,-1.4956854206010565e-18,-0.001834936212079814
-0.8499641742624656,-2.1547198622420702e-19,0.9999688510972002,-1.3840921511708895,-1.5634313029959305e-18,-0.0017649601343647917
-0.8636437858229086,-2.317910245462642e-19,0.9999520035578453,-1.367961156044304,-1.6319038322057141e-18,-0.0016847539355033308
-0.8771576183991695,-2.488005555657458e-19,0.9999360462859448,-1.351383257626094,-1.7009531019481562e-18,-0.0015957271900524576
-0.8905015542969245,-2.6650561701038804e-19,0.9999210497306605,-1.3343935897755013,-1.7705061444642198e-18,-0.0014996555284358666
-0.903671821420318,-2.84910544506279e-19,0.9999070711962872,-1.3170267123393544,-1.840492749589099e-18,-0.0013978534373310114
-0.9166649879315253,-3.040182663191193e-19,0.9998941521297513,-1.2993166511207335,-1.9107721812840286e-18,-0.001291906653578703
-0.9294779555342515,-3.2383174803094956e-19,0.9998823206397394,-1.281296760272618,-1.9813481711830303e-18,-0.0011831490011980465
-0.94210795233955,-3.4435333975487984e-19,0.9998715928235973,-1.2629996805298456,-2.0521591723930286e-18,-0.0010727816142060663
-0.9545525251899186,-3.655854639598538e-19,0.9998619741408323,-1.2444572850368547,-2.12321242049739e-18,-0.0009618682764949496
-0.9668095315191986,-3.8752998597028714e-19,0.9998534605724665,-1.2257006329279982,-2.1944522010433403e-18,-0.0008513568365771937
-0.9788771307628118,-4.10188230115178e-19,0.9998460398052575,-1.206759924361314,-2.265824414489091e-18,-0.0007420767208939835
-0.9907537753399939,-4.335609966897531e-19,0.9998396925897062,-1.1876644577182134,-2.337276657457506e-18,-0.0006347215551339323
-1.002438201083974,-4.576480098622848e-19,0.9998343952263193,-1.1684425743980387,-2.4087013172531712e-18,-0.000529736338681601
-1.0139294182010978,-4.824485179538371e-19,0.9998301171370905,-1.1491217117123642,-2.480050809155236e-18,-0.00042780892289003816
-1.0252267010680374,-5.079613231502653e-19,0.999826823724985,-1.1297282866939669,-2.5512805196428102e-18,-0.0003293412105584046
-1.0363295781859065,-5.341848093917149e-19,0.9998244770581,-1.1102877117868948,-2.6223486241449605e-18,-0.00023466668851099422
-1.0472378219583298,-5.611169698538396e-19,0.9998230365591914,-1.0908243772423107,-2.6932160462124632e-18,-0.00014404989085251767
-1.057951438354812,-5.887554338629144e-19,0.9998224595850531,-1.071361639648206,-2.7638464009074792e-18,-5.7697413820080674e-05
-1.0684706565114093,-6.170974931406494e-19,0.9998227018623864,-1.051921815659702,-2.834205927773486e-18,2.4227733328020172e-05
-1.0787959182816893,-6.4614012739209785e-19,0.9998237178720153,-1.0325261770279899,-2.9042634251448513e-18,0.00010160096289666373
-1.0889278677962064,-6.758800291027454e-19,0.9998254610781079,-1.0131949514517,-2.973990171064768e-18,0.00017432060925391365
-1.0988673410167125,-7.063132389798486e-19,0.9998278842906807,-0.9939473220505852,-3.043320987710323e-18,0.00024232125728203063
-1.1086153553773914,-7.374355987759312e-19,0.999830939796895,-0.974801436067902,-3.112235979608249e-18,0.0003055506214377692
-1.1181730994916492,-7.692429565834378e-19,0.9998345795429053,-0.9557744114257651,-3.1807357807506708e-18,0.0003639746010415026
-1.1275419229428847,-8.017309949158768e-19,0.9998387554524737,-0.9368823451235344,-3.248803833243898e-18,0.0004175909568325944
-1.1367233262712118,-8.348952534476866e-19,0.9998434193787551,-0.9181403328327213,-3.3164258531809866e-18,0.00046639262813161523
-1.1457189510561783,-8.687309985916614e-19,0.9998485233731769,-0.8995624784966605,-3.383574514397478e-18,0.0005103994421759525
-1.154530570157375,-9.032332764449326e-19,0.9998540200793458,-0.8811619101196833,-3.4502277853271387e-18,0.0005496706168898399
-1.1631600781939286,-9.383972410856741e-19,0.9998598628795838,-0.8629508036553579,-3.516396464074144e-18,0.0005842800238037901
-1.1716094822810517,-9.74218013211509e-19,0.9998660058026405,-0.8449404087122954,-3.582077212583478e-18,0.0006142923056585271
-1.1798808928389337,-1.010690698854689e-18,0.9998724043368608,-0.8271410557882031,-3.647268564317994e-18,0.0006398534220333314
-1.18797651484206,-1.04781040591011e-18,0.9998790150985997,-0.8095622003126448,-3.711970705542104e-18,0.0006610761738919853
-1.1958986391706303,-1.0855722598614235e-18,0.9998857964256906,-0.7922124328570339,-3.7761853951313675e-18,0.0006781327090989182
-1.203649634302797,-1.123971313723242e-18,0.9998927085096272,-0.7750995132166418,-3.839905386181862e-18,0.0006912083936464653
-1.2112319382951515,-1.1630025941006994e-18,0.9998997134701062,-0.7582303992354726,-3.9031280377457516e-18,0.0007004960478985216
-1.218648050996491,-1.2026611469973747e-18,0.9999067757140148,-0.7416112701339261,-3.965855289667515e-18,0.0007062243908493354
-1.2259005265994718,-1.2429420826128276e-18,0.999913861978579,-0.7252475602980986,-4.028093561545313e-18,0.0007086264564215767
-1.2329919664611437,-1.2838406190897403e-18,0.9999209415346002,-0.7091439861671851,-4.089853647691262e-18,0.0007079556021189486
-1.2399250122424164,-1.3253522792861274e-18,0.9999279862138686,-0.6933045781272595,-4.1511660196387026e-18,0.0007044679268347171
-1.2467023393489143,-1.3674727935715256e-18,0.9999349703981724,-0.6777327106498121,-4.2120514285398215e-18,0.0006984184303777099
-1.2533266506610308,-1.4101981055399737e-18,0.9999418710380257,-0.6624311312116624,-4.272531196844822e-18,0.0006900639853257237
-1.2598006705552538,-1.4535243760877922e-18,0.9999486676995479,-0.6474019894222871,-4.332627054781862e-18,0.0006796661522150021
-1.266127139252423,-1.49744792592368e-18,0.9999553423722585,-0.6326468697169265,-4.3923549835887675e-18,0.0006674672710455991
-1.2723088074405244,-1.5419652677343625e-18,0.9999618793699858,-0.6181668188101659,-4.45173418106824e-18,0.0006536997727255222
-1.278348431189865,-1.5870732412079665e-18,0.9999682651893405,-0.6039623749340619,-4.5107973473603895e-18,0.0006385819354541298
-1.2842487671278149,-1.6327689806965796e-18,0.9999744885260868,-0.590033593794971,-4.569573948861309e-18,0.0006223336746305527
-1.2900125679348657,-1.6790498364068353e-18,0.9999805399746446,-0.5763800807051014,-4.628085571025558e-18,0.0006051448557711106
-1.2956425780817242,-1.7259134129719216e-18,0.9999864119461987,-0.5630010146858409,-4.686357656508617e-18,0.0005871971554029551
-1.3011415298666535,-1.7733575355024374e-18,0.9999920983313193,-0.549895178492954,-4.7444122530516034e-18,0.0005686385120657674
-1.306512139668143,-1.8213802160295238e-18,0.9999975945069519,-0.5370609801489545,-4.802268052708653e-18,0.0005496175632508421
-1.311757104494545,-1.869979586065008e-18,1.0000028970159167,-0.5244964826402139,-4.8599370035484445e-18,0.0005302508964814435
-1.3168790987385246,-1.9191538915797194e-18,1.000008003579371,-0.5121994243979395,-4.917430551471157e-18,0.0005106563454533293
-1.3218807711975513,-1.968901516847664e-18,1.0000129129092754,-0.5001672459026831,-4.9747625267944785e-18,0.0004909329904583504
-1.3267647423210458,-2.0192208982464683e-18,1.0000176245774137,-0.4883971123494357,-5.0319381398804676e-18,0.00047116681382321625
-1.3315336016855635,-2.070110569872244e-18,1.0000221388770505,-0.4768859364517558,-5.088967162577589e-18,0.00045142996368376695
-1.3361899056905022,-2.1215691574329975e-18,1.0000264566672719,-0.4656304004938818,-5.1458587560753686e-18,0.00043177902211511744
-1.3407361754311444,-2.1735953721800563e-18,1.0000305795333702,-0.4546269740641986,-5.202621474705885e-18,0.00041228660984660213
-1.3451748948159143,-2.226187985052977e-18,1.0000345095915624,-0.44387193847697226,-5.2592612872920375e-18,0.00039300581921378414
-1.3495085088615886,-2.2793458795336168e-18,1.0000382494646678,-0.4333614045674393,-5.315789448063953e-18,0.0003739873105538079
-1.353739422194812,-2.333068021254529e-18,1.0000418020926312,-0.4230913333223483,-5.372214172091206e-18,0.00035526279634436324
-1.3578699977108233,-2.3873534143466593e-18,1.0000451707791338,-0.413057551601134,-5.428539309212998e-18,0.00033686865027279984
-1.361902555403606,-2.4422010961074062e-18,1.0000483592703768,-0.4032557692782861,-5.484768176074667e-18,0.00031884912428662815
-1.3658393713819899,-2.497610131636596e-18,1.000051371632131,-0.3936815978383803,-5.540903552918968e-18,0.0003012361754297242
-1.3696826770295,-2.5535795975450256e-18,1.000054212283293,-0.3843305647510352,-5.5969465908429564e-18,0.00028406511619377835
-1.373434658323509,-2.6101086171009492e-18,1.0000568859426184,-0.3751981294008889,-5.652901955592355e-18,0.0002673659325611483
-1.3770974553007567,-2.667196325570375e-18,1.0000593975386558,-0.3662796977247612,-5.7087708469425974e-18,0.0002511596037277534
-1.3806731616410315,-2.7248418735508657e-18,1.0000617523206,-0.3575706340274636,-5.764554798049087e-18,0.00023547819441862634
-1.3841638244157428,-2.783044389270361e-18,1.0000639555590427,-0.3490662774711265,-5.820251571949547e-18,0.00022032384427690075
-1.3875714439124942,-2.8418029997008217e-18,1.0000660127608414,-0.3407619496751185,-5.8758610430460675e-18,0.0002057201798609696
-1.3908979735934777,-2.9011168263094877e-18,1.0000679296742805,-0.33265296809833367,-5.931382660866567e-18,0.0001916913439073822
-1.3941453201898328,-2.9609849856510622e-18,1.0000697119340793,-0.3247346596355246,-5.9868159341574606e-18,0.00017822597989328626
-1.3973153438438675,-3.021406569121042e-18,1.0000713653539794,-0.31700236540347626,-6.042158346997968e-18,0.00016534199001069002
-1.400409858394672,-3.0823806204742656e-18,1.0000728955908078,-0.3094514550804731,-6.0974051353223355e-18,0.00015302368283961402
-1.4034306317069998,-3.1439061374963215e-18,1.0000743083830022,-0.30207733123275937,-6.152551702205612e-18,0.00014127921942646936
-1.4063793861088962,-3.2059820530515958e-18,1.0000756094281067,-0.2948754401896272,-6.20759155552745e-18,0.00013010451045102365
-1.4092577989061659,-3.2686072348507506e-18,1.0000768042270642,-0.2878412797269563,-6.262518179915449e-18,0.00011947989577258553
-1.4120675029485148,-3.331780485502135e-18,1.000077898169743,-0.28097040423490205,-6.317325065138446e-18,0.00010939426786560257
-1.4148100872619587,-3.3955005415769467e-18,1.0000788965822223,-0.27425843134437755,-6.3720056074811405e-18,9.98412479513542e-05
-1.4174870977540794,-3.4597660871531424e-18,1.0000798045411743,-0.26770104921209725,-6.426554557619612e-18,9.079589519133519e-05
-1.4201000379595339,-3.52457576662891e-18,1.0000806268608902,-0.26129402054545436,-6.480967947576714e-18,8.223197159281276e-05
-1.4226503698224326,-3.5899281835976165e-18,1.0000813682402085,-0.2550331862898618,-6.5352416968705814e-18,7.413793182317938e-05
-1.4251395145353123,-3.65582188811475e-18,1.0000820331851783,-0.2489144712879433,-6.589370451713375e-18,6.64944969776357e-05
-1.4275688534129314,-3.722255387849674e-18,1.0000826259596625,-0.24293388776189562,-6.643349973492393e-18,5.927744841704863e-05
-1.4299397287920326,-3.789227148170401e-18,1.0000831506363947,-0.23708753791012638,-6.6971760320726726e-18,5.246767322859307e-05
-1.4322534449610007,-3.856735601577945e-18,1.0000836111158684,-0.23137161689682217,-6.750845340754385e-18,4.6047947364892184e-05
-1.434511269114592,-3.924779147735478e-18,1.000084011121016,-0.225782415359144,-6.804354615753288e-18,4.0000514767396755e-05
-1.4367144323340564,-3.99335616128448e-18,1.0000843540856679,-0.220316321946453,-6.857701354900218e-18,3.429646517392237e-05
-1.4388641305620662,-4.062464988723426e-18,1.000084643416763,-0.2149698228009671,-6.9108827438945104e-18,2.893310950092378e-05
-1.4409615256167765,-4.132103938905676e-18,1.0000848822593829,-0.20973950547104175,-6.963895018224942e-18,2.388426197953096e-05
